Date,spy,bnd,qqq
2021-11-12,444.2881164550781,76.55607604980469,385.75653076171875
2021-11-15,444.4402770996094,76.24151611328125,385.6684875488281
2021-11-16,446.19927978515625,76.18757629394531,388.41485595703125
2021-11-17,445.1153564453125,76.34931945800781,388.62005615234375
2021-11-18,446.62713623046875,76.43921661376953,392.6466979980469
2021-11-19,445.8284912109375,76.60101318359375,394.8359375
2021-11-22,444.5733642578125,76.22352600097656,390.2522277832031
2021-11-23,445.1628723144531,75.91793823242188,388.4735107421875
2021-11-24,446.3514099121094,76.0976791381836,389.7245178222656
2021-11-26,436.3963928222656,76.63694763183594,382.3357849121094
2021-11-29,441.74951171875,76.6279525756836,390.6333923339844
2021-11-30,433.154052734375,76.7717514038086,384.8964538574219
2021-12-01,428.3428955078125,76.82125091552734,378.34820556640625
2021-12-02,434.9035949707031,76.83026123046875,381.0749816894531
2021-12-03,431.1193542480469,77.12733459472656,374.4486999511719
2021-12-06,436.2252197265625,76.92029571533203,377.4490661621094
2021-12-07,445.2484436035156,76.749267578125,388.8155517578125
2021-12-08,446.4274597167969,76.51521301269531,390.55517578125
2021-12-09,443.4133605957031,76.55123901367188,384.8085021972656
2021-12-10,447.58740234375,76.57823944091797,388.99139404296875
2021-12-13,443.62261962890625,76.83928680419922,383.3717041015625
2021-12-14,440.5704345703125,76.71326446533203,379.4038391113281
2021-12-15,447.454345703125,76.61424255371094,388.0532531738281
2021-12-16,443.50848388671875,76.71326446533203,378.0745849609375
2021-12-17,438.78826904296875,76.84827423095703,376.18829345703125
2021-12-20,434.1224670410156,76.72225952148438,372.5390930175781
2021-12-21,441.83203125,76.64122009277344,380.876708984375
2021-12-22,446.249755859375,76.72225952148438,385.51519775390625
2021-12-23,449.0263671875,76.60575866699219,388.421630859375
2021-12-27,455.381103515625,76.64188385009766,394.8412170410156
2021-12-28,455.0089416503906,76.6328353881836,393.01123046875
2021-12-29,455.5910339355469,76.3800048828125,392.9525146484375
2021-12-30,454.3314514160156,76.55157470703125,391.7781982421875
2021-12-31,453.1864318847656,76.53352355957031,389.3316955566406
2022-01-03,455.8103942871094,76.01878356933594,393.0797424316406
2022-01-04,455.6577453613281,76.00975036621094,387.9812927246094
2022-01-05,446.908203125,75.74786376953125,376.0621032714844
2022-01-06,446.48834228515625,75.6666030883789,375.7978515625
2022-01-07,444.72308349609375,75.45889282226562,371.72686767578125
2022-01-10,444.1697082519531,75.39566040039062,371.9715576171875
2022-01-11,448.21527099609375,75.5491943359375,377.55926513671875
2022-01-12,449.42706298828125,75.52207946777344,379.0565490722656
2022-01-13,443.23468017578125,75.64852905273438,369.57403564453125
2022-01-14,443.4159240722656,75.23312377929688,371.8736267089844
2022-01-18,435.5632019042969,74.76355743408203,362.6162414550781
2022-01-19,431.0404968261719,74.94414520263672,358.6333923339844
2022-01-20,426.2697448730469,75.02544403076172,353.975341796875
2022-01-21,417.9018249511719,75.30535125732422,344.15997314453125
2022-01-24,419.676513671875,75.18795776367188,345.7355651855469
2022-01-25,414.5527038574219,75.08863830566406,337.7209167480469
2022-01-26,413.5126037597656,74.67323303222656,337.1924743652344
2022-01-27,411.47076416015625,74.91706848144531,333.79681396484375
2022-01-28,421.68975830078125,75.00736236572266,344.26763916015625
2022-01-31,429.2848815917969,74.95319366455078,355.2768249511719
2022-02-01,432.1855163574219,74.92332458496094,357.69390869140625
2022-02-02,436.3838195800781,75.0318603515625,360.6003723144531
2022-02-03,426.12652587890625,74.7153091430664,345.9801940917969
2022-02-04,428.13037109375,74.25397491455078,350.34478759765625
2022-02-07,426.75634765625,74.31729888916016,347.5263977050781
2022-02-08,430.26763916015625,74.07305908203125,351.43096923828125
2022-02-09,436.5650634765625,74.12733459472656,358.8780212402344
2022-02-10,428.721923828125,73.44892120361328,350.75567626953125
2022-02-11,420.26800537109375,73.92833709716797,339.6291809082031
2022-02-14,418.89404296875,73.51224517822266,340.04998779296875
2022-02-15,425.64947509765625,73.35846710205078,348.5049743652344
2022-02-16,426.12652587890625,73.45796203613281,348.4169616699219
2022-02-17,417.02392578125,73.62078857421875,338.0536193847656
2022-02-18,414.3236999511719,73.7474365234375,334.1979675292969
2022-02-22,409.8773498535156,73.70220184326172,330.8414611816406
2022-02-23,402.60662841796875,73.33134460449219,322.36688232421875
2022-02-24,408.66552734375,73.49414825439453,333.1998291015625
2022-02-25,417.6822814941406,73.55745697021484,338.3668212890625
2022-02-28,416.6136474609375,74.10018920898438,339.3747253417969
2022-03-01,410.2684631347656,74.48884582519531,334.17840576171875
2022-03-02,417.81591796875,73.57382202148438,339.7857971191406
2022-03-03,415.7358093261719,73.89998626708984,334.93194580078125
2022-03-04,412.3581237792969,74.16268157958984,330.078125
2022-03-07,400.2021484375,73.80030059814453,317.9045104980469
2022-03-08,397.1678771972656,73.4560546875,316.4268798828125
2022-03-09,407.81634521484375,73.2567367553711,327.81756591796875
2022-03-10,405.9747619628906,72.86717224121094,324.1772766113281
2022-03-11,400.81280517578125,72.81281280517578,317.4543762207031
2022-03-14,397.883544921875,72.14240264892578,311.3577575683594
2022-03-15,406.6331787109375,72.26016998291016,321.1240539550781
2022-03-16,415.6499328613281,72.36884307861328,333.0334777832031
2022-03-17,420.8501281738281,72.43231201171875,337.0653076171875
2022-03-18,425.4595947265625,72.64067077636719,343.9643249511719
2022-03-21,425.335205078125,71.89776611328125,343.00799560546875
2022-03-22,430.3122253417969,71.71662139892578,349.7490539550781
2022-03-23,424.7704772949219,72.04270935058594,344.7226867675781
2022-03-24,431.173583984375,71.95214080810547,352.3847351074219
2022-03-25,433.2793273925781,71.31796264648438,352.09075927734375
2022-03-28,436.3611755371094,71.52631378173828,357.5384826660156
2022-03-29,441.7593688964844,71.8434066772461,363.6916198730469
2022-03-30,439.0316467285156,72.00650024414062,359.6744384765625
2022-03-31,432.2743225097656,72.06083679199219,355.2163391113281
2022-04-01,433.4994201660156,71.90464782714844,354.5403747558594
2022-04-04,437.2130126953125,71.95914459228516,361.8397216796875
2022-04-05,431.6904296875,71.23255920410156,353.8054504394531
2022-04-06,427.37384033203125,71.01457214355469,346.1238098144531
2022-04-07,429.52734375,70.86924743652344,346.9468688964844
2022-04-08,428.3788146972656,70.4878158569336,342.0968322753906
2022-04-11,421.0568542480469,70.16084289550781,334.00372314453125
2022-04-12,419.4967346191406,70.38789367675781,332.5928039550781
2022-04-13,424.30145263671875,70.46963500976562,339.3533935546875
2022-04-14,419.0181884765625,69.98826599121094,331.5933837890625
2022-04-18,419.1904602050781,69.76119995117188,331.8481140136719
2022-04-19,425.957275390625,69.32526397705078,339.26519775390625
2022-04-20,425.6414489746094,69.76119995117188,334.3172607421875
2022-04-21,419.276611328125,69.38884735107422,327.3997802734375
2022-04-22,407.7720031738281,69.29801940917969,318.82659912109375
2022-04-25,410.1360778808594,69.73397064208984,322.9222106933594
2022-04-26,398.2581787109375,69.91559600830078,310.73345947265625
2022-04-27,399.3780822753906,69.6976318359375,310.3611755371094
2022-04-28,409.46612548828125,69.67037963867188,321.3838806152344
2022-04-29,394.33404541015625,69.19810485839844,306.9220275878906
2022-05-02,396.7076721191406,68.84416961669922,312.04644775390625
2022-05-03,398.52618408203125,69.0079345703125,312.37957763671875
2022-05-04,410.6625061035156,69.45379638671875,322.94171142578125
2022-05-05,396.06640625,68.76228332519531,306.67706298828125
2022-05-06,393.7023010253906,68.47109985351562,303.0028991699219
2022-05-09,381.0970458984375,68.78044891357422,291.14727783203125
2022-05-10,381.9775390625,68.98064422607422,294.684326171875
2022-05-11,375.909423828125,69.21721649169922,285.94451904296875
2022-05-12,375.5169982910156,69.35369873046875,285.2684631347656
2022-05-13,384.49481201171875,69.09894561767578,295.84051513671875
2022-05-16,382.9347229003906,69.20813751220703,292.4112243652344
2022-05-17,390.81182861328125,68.79866790771484,299.9850769042969
2022-05-18,375.05755615234375,69.08983612060547,285.2586975097656
2022-05-19,372.7604675292969,69.23540496826172,283.7301940917969
2022-05-20,372.9231872558594,69.44470977783203,282.84844970703125
2022-05-23,379.900634765625,69.19903564453125,287.5514831542969
2022-05-24,377.0005798339844,69.76318359375,281.4374084472656
2022-05-25,380.3313293457031,70.04524230957031,285.3763122558594
2022-05-26,387.9308776855469,69.97245025634766,293.28326416015625
2022-05-27,397.4542541503906,70.17263793945312,302.8558654785156
2022-05-31,395.22412109375,69.77227783203125,302.0523681640625
2022-06-01,392.02734375,69.4604721069336,299.81854248046875
